Line_Density_64,Length_64,Mass_64,Filament_pixels_64
173.41582040397873,117.32159999999999,20345.421515107428,"[(np.int64(221), np.int64(85), np.float64(0.049678797827595), 22), (np.int64(222), np.int64(85), np.float64(0.08331344888266856), 22), (np.int64(223), np.int64(86), np.float64(0.10988391034154567), 22), (np.int64(224), np.int64(86), np.float64(0.11809445431428621), 22), (np.int64(225), np.int64(86), np.float64(0.12174540823111828), 22), (np.int64(226), np.int64(87), np.float64(0.17840809278899009), 22), (np.int64(227), np.int64(87), np.float64(0.26071878784023017), 22), (np.int64(228), np.int64(87), np.float64(0.3323863511341801), 22), (np.int64(229), np.int64(87), np.float64(0.347024191160094), 22), (np.int64(230), np.int64(87), np.float64(0.3021393992947998), 22), (np.int64(231), np.int64(87), np.float64(0.23055364119262375), 22), (np.int64(232), np.int64(87), np.float64(0.1704582288596895), 22), (np.int64(233), np.int64(87), np.float64(0.14650251511373502), 22), (np.int64(234), np.int64(87), np.float64(0.1606092886753898), 22), (np.int64(235), np.int64(88), np.float64(0.2124423889421128), 22), (np.int64(236), np.int64(88), np.float64(0.25698805413859543), 22), (np.int64(237), np.int64(89), np.float64(0.28748760615320107), 22), (np.int64(238), np.int64(90), np.float64(0.2685487732968621), 22), (np.int64(239), np.int64(91), np.float64(0.19834329526889366), 22), (np.int64(240), np.int64(92), np.float64(0.11326473622501187), 22), (np.int64(241), np.int64(93), np.float64(0.07163581412894413), 22), (np.int64(241), np.int64(94), np.float64(0.061051228233620164), 22)]"
186.445217522218,149.3184,27839.701568069555,"[(np.int64(220), np.int64(101), np.float64(0.05054717916952879), 28), (np.int64(221), np.int64(101), np.float64(0.07268407001952834), 28), (np.int64(222), np.int64(101), np.float64(0.092074655185038), 28), (np.int64(223), np.int64(101), np.float64(0.1146750972048459), 28), (np.int64(224), np.int64(101), np.float64(0.15026278393748843), 28), (np.int64(225), np.int64(101), np.float64(0.19704068212802736), 28), (np.int64(226), np.int64(101), np.float64(0.2368688665845165), 28), (np.int64(227), np.int64(101), np.float64(0.2511134014343642), 28), (np.int64(228), np.int64(101), np.float64(0.2368155970107426), 28), (np.int64(229), np.int64(101), np.float64(0.20419003386504844), 28), (np.int64(230), np.int64(101), np.float64(0.16656769512226113), 28), (np.int64(231), np.int64(101), np.float64(0.1380259635036249), 28), (np.int64(232), np.int64(102), np.float64(0.13362067729311503), 28), (np.int64(233), np.int64(102), np.float64(0.17177349456418234), 28), (np.int64(234), np.int64(102), np.float64(0.24328111876328223), 28), (np.int64(235), np.int64(103), np.float64(0.43845307047641485), 28), (np.int64(236), np.int64(104), np.float64(0.6492611557023116), 28), (np.int64(237), np.int64(105), np.float64(0.6699324833152592), 28), (np.int64(237), np.int64(106), np.float64(0.5704832247193455), 28), (np.int64(238), np.int64(107), np.float64(0.3651117031264913), 28), (np.int64(238), np.int64(108), np.float64(0.24245352549227073), 28), (np.int64(239), np.int64(109), np.float64(0.14337258233183064), 28), (np.int64(240), np.int64(110), np.float64(0.08851089237873486), 28), (np.int64(241), np.int64(111), np.float64(0.08072406885688219), 28), (np.int64(241), np.int64(112), np.float64(0.09024426255223383), 28), (np.int64(241), np.int64(113), np.float64(0.08999379493307008), 28), (np.int64(241), np.int64(114), np.float64(0.08247098315322365), 28), (np.int64(241), np.int64(115), np.float64(0.07171667222159207), 28)]"
164.40609457370667,74.6592,12274.42749599728,"[(np.int64(225), np.int64(114), np.float64(0.13969898225560878), 14), (np.int64(226), np.int64(114), np.float64(0.14076035979259724), 14), (np.int64(227), np.int64(114), np.float64(0.14234684068269876), 14), (np.int64(228), np.int64(114), np.float64(0.14050970473040103), 14), (np.int64(220), np.int64(115), np.float64(0.21995181367342284), 14), (np.int64(221), np.int64(115), np.float64(0.2053915147050796), 14), (np.int64(222), np.int64(115), np.float64(0.1883465600763514), 14), (np.int64(223), np.int64(115), np.float64(0.1685007123120095), 14), (np.int64(224), np.int64(115), np.float64(0.1502365532449139), 14), (np.int64(218), np.int64(116), np.float64(0.2585167086305435), 14), (np.int64(219), np.int64(116), np.float64(0.2492198445718928), 14), (np.int64(217), np.int64(117), np.float64(0.2473366212750496), 14), (np.int64(217), np.int64(118), np.float64(0.22959371696547484), 14), (np.int64(217), np.int64(119), np.float64(0.18720527423006977), 14)]"
186.60111086502909,266.64,49755.320201051356,"[(np.int64(189), np.int64(131), np.float64(0.06994792404025003), 50), (np.int64(190), np.int64(132), np.float64(0.07455592608703764), 50), (np.int64(190), np.int64(133), np.float64(0.07830418855594416), 50), (np.int64(190), np.int64(134), np.float64(0.08258421284585644), 50), (np.int64(190), np.int64(135), np.float64(0.08934770480990728), 50), (np.int64(189), np.int64(136), np.float64(0.11453961230108761), 50), (np.int64(189), np.int64(137), np.float64(0.1653481901830525), 50), (np.int64(188), np.int64(138), np.float64(0.2577740978657273), 50), (np.int64(187), np.int64(139), np.float64(0.309539242629516), 50), (np.int64(186), np.int64(140), np.float64(0.28109805651499425), 50), (np.int64(186), np.int64(141), np.float64(0.23387236212998902), 50), (np.int64(185), np.int64(142), np.float64(0.15849372365890002), 50), (np.int64(185), np.int64(143), np.float64(0.13956102816752475), 50), (np.int64(185), np.int64(144), np.float64(0.15928395778119225), 50), (np.int64(184), np.int64(145), np.float64(0.19837843953837342), 50), (np.int64(184), np.int64(146), np.float64(0.22071661002261259), 50), (np.int64(183), np.int64(147), np.float64(0.1997668193269986), 50), (np.int64(181), np.int64(148), np.float64(0.15217491486572404), 50), (np.int64(182), np.int64(148), np.float64(0.17210778638387433), 50), (np.int64(179), np.int64(149), np.float64(0.15435208456773125), 50), (np.int64(180), np.int64(149), np.float64(0.15659658563353968), 50), (np.int64(171), np.int64(150), np.float64(0.16251624739056125), 50), (np.int64(172), np.int64(150), np.float64(0.19121974008357426), 50), (np.int64(173), np.int64(150), np.float64(0.21397378744570555), 50), (np.int64(174), np.int64(150), np.float64(0.22623005759703266), 50), (np.int64(175), np.int64(150), np.float64(0.22800757111025557), 50), (np.int64(176), np.int64(150), np.float64(0.21954019463646215), 50), (np.int64(177), np.int64(150), np.float64(0.20159871104784083), 50), (np.int64(178), np.int64(150), np.float64(0.17922625476938409), 50), (np.int64(169), np.int64(151), np.float64(0.13494868852274203), 50), (np.int64(170), np.int64(151), np.float64(0.14001857808107546), 50), (np.int64(168), np.int64(152), np.float64(0.12205022064509655), 50), (np.int64(166), np.int64(153), np.float64(0.12475010991782541), 50), (np.int64(167), np.int64(153), np.float64(0.11735020035894796), 50), (np.int64(165), np.int64(154), np.float64(0.16885568582693894), 50), (np.int64(164), np.int64(155), np.float64(0.24563676853643218), 50), (np.int64(163), np.int64(156), np.float64(0.31601261391508045), 50), (np.int64(162), np.int64(157), np.float64(0.3555050073644896), 50), (np.int64(162), np.int64(158), np.float64(0.3285015653730266), 50), (np.int64(161), np.int64(159), np.float64(0.3080496804806541), 50), (np.int64(161), np.int64(160), np.float64(0.3351647107052701), 50), (np.int64(160), np.int64(161), np.float64(0.3831002922420109), 50), (np.int64(160), np.int64(162), np.float64(0.40360640405192416), 50), (np.int64(160), np.int64(163), np.float64(0.38852509699335297), 50), (np.int64(160), np.int64(164), np.float64(0.3668462619685035), 50), (np.int64(159), np.int64(165), np.float64(0.3379035516786881), 50), (np.int64(159), np.int64(166), np.float64(0.34708221702725456), 50), (np.int64(158), np.int64(167), np.float64(0.3096135696159788), 50), (np.int64(158), np.int64(168), np.float64(0.2534693660969929), 50), (np.int64(157), np.int64(169), np.float64(0.14425800762454058), 50)]"
191.63493163141854,165.3168,31680.473665524893,"[(np.int64(242), np.int64(132), np.float64(0.3873169177713952), 31), (np.int64(243), np.int64(132), np.float64(0.42437988692400513), 31), (np.int64(244), np.int64(132), np.float64(0.4437430779372182), 31), (np.int64(245), np.int64(132), np.float64(0.44024740023836134), 31), (np.int64(246), np.int64(132), np.float64(0.3982433995267536), 31), (np.int64(247), np.int64(132), np.float64(0.32016555998597535), 31), (np.int64(248), np.int64(132), np.float64(0.2328628997980024), 31), (np.int64(249), np.int64(132), np.float64(0.16276779689772888), 31), (np.int64(244), np.int64(133), np.float64(0.37455116637336155), 31), (np.int64(250), np.int64(133), np.float64(0.09814357891874645), 31), (np.int64(244), np.int64(134), np.float64(0.2842113327330447), 31), (np.int64(251), np.int64(134), np.float64(0.0924457204234922), 31), (np.int64(244), np.int64(135), np.float64(0.20081256955067558), 31), (np.int64(252), np.int64(135), np.float64(0.14204651913772365), 31), (np.int64(244), np.int64(136), np.float64(0.1531215983320283), 31), (np.int64(252), np.int64(136), np.float64(0.16842897862350684), 31), (np.int64(245), np.int64(137), np.float64(0.17511588816524054), 31), (np.int64(252), np.int64(137), np.float64(0.17092823397286508), 31), (np.int64(245), np.int64(138), np.float64(0.24879355320894256), 31), (np.int64(246), np.int64(139), np.float64(0.3818881259967037), 31), (np.int64(246), np.int64(140), np.float64(0.4484485718837023), 31), (np.int64(247), np.int64(141), np.float64(0.4701913384970753), 31), (np.int64(248), np.int64(142), np.float64(0.3819544193055658), 31), (np.int64(249), np.int64(143), np.float64(0.28677289427851105), 31), (np.int64(250), np.int64(144), np.float64(0.22695886394914078), 31), (np.int64(250), np.int64(145), np.float64(0.19394177763506795), 31), (np.int64(251), np.int64(146), np.float64(0.17029274446786313), 31), (np.int64(251), np.int64(147), np.float64(0.1523316114760178), 31), (np.int64(251), np.int64(148), np.float64(0.13995730287211217), 31), (np.int64(251), np.int64(149), np.float64(0.12357906461626479), 31), (np.int64(252), np.int64(150), np.float64(0.08182600753829448), 31)]"
40.823520240233506,79.99199999999999,3265.5550310567583,"[(np.int64(195), np.int64(137), np.float64(0.06397640868337116), 15), (np.int64(204), np.int64(137), np.float64(0.10460081533302872), 15), (np.int64(205), np.int64(137), np.float64(0.10436020332099878), 15), (np.int64(206), np.int64(137), np.float64(0.10546099573377675), 15), (np.int64(207), np.int64(137), np.float64(0.10323035426901324), 15), (np.int64(208), np.int64(137), np.float64(0.09610378297711289), 15), (np.int64(209), np.int64(137), np.float64(0.08863094277385643), 15), (np.int64(196), np.int64(138), np.float64(0.07066601254229124), 15), (np.int64(197), np.int64(138), np.float64(0.07830303742588811), 15), (np.int64(198), np.int64(138), np.float64(0.0878360948292378), 15), (np.int64(199), np.int64(138), np.float64(0.1036691053530476), 15), (np.int64(200), np.int64(138), np.float64(0.1217392222181157), 15), (np.int64(201), np.int64(138), np.float64(0.13182926644259488), 15), (np.int64(202), np.int64(138), np.float64(0.129901343487095), 15), (np.int64(203), np.int64(138), np.float64(0.11945059166041828), 15)]"
190.31290952249364,69.32639999999999,13193.708890720201,"[(np.int64(136), np.int64(150), np.float64(0.3199045597100527), 13), (np.int64(136), np.int64(151), np.float64(0.35990866041702063), 13), (np.int64(135), np.int64(152), np.float64(0.43466965273113084), 13), (np.int64(134), np.int64(153), np.float64(0.3894922289126201), 13), (np.int64(134), np.int64(154), np.float64(0.3168960022913557), 13), (np.int64(133), np.int64(155), np.float64(0.23463298278679467), 13), (np.int64(133), np.int64(156), np.float64(0.18334560336211247), 13), (np.int64(132), np.int64(157), np.float64(0.12882260691422184), 13), (np.int64(131), np.int64(158), np.float64(0.11652218572273117), 13), (np.int64(131), np.int64(159), np.float64(0.11262689986467081), 13), (np.int64(130), np.int64(160), np.float64(0.11485109792401223), 13), (np.int64(129), np.int64(161), np.float64(0.08553564567100548), 13), (np.int64(129), np.int64(162), np.float64(0.05998302638610681), 13)]"
159.485542944737,149.3184,23814.126095639418,"[(np.int64(274), np.int64(150), np.float64(0.08726388309659014), 28), (np.int64(275), np.int64(151), np.float64(0.1240315004897774), 28), (np.int64(276), np.int64(151), np.float64(0.14550021207816527), 28), (np.int64(277), np.int64(152), np.float64(0.13822965330641934), 28), (np.int64(278), np.int64(152), np.float64(0.12470803032419682), 28), (np.int64(279), np.int64(152), np.float64(0.11110174393564515), 28), (np.int64(280), np.int64(152), np.float64(0.1153172898207933), 28), (np.int64(281), np.int64(152), np.float64(0.13465563488225046), 28), (np.int64(282), np.int64(152), np.float64(0.14916277064081407), 28), (np.int64(289), np.int64(152), np.float64(0.08793232056368552), 28), (np.int64(290), np.int64(152), np.float64(0.08503537955600819), 28), (np.int64(291), np.int64(152), np.float64(0.09968783443637963), 28), (np.int64(292), np.int64(152), np.float64(0.13188840741368052), 28), (np.int64(283), np.int64(153), np.float64(0.15441624429718875), 28), (np.int64(284), np.int64(153), np.float64(0.1506506004967735), 28), (np.int64(285), np.int64(153), np.float64(0.14375637935706106), 28), (np.int64(286), np.int64(153), np.float64(0.13505367593646864), 28), (np.int64(287), np.int64(153), np.float64(0.1241222884208627), 28), (np.int64(288), np.int64(153), np.float64(0.11015624935958546), 28), (np.int64(293), np.int64(153), np.float64(0.1266831012660869), 28), (np.int64(294), np.int64(153), np.float64(0.13486069952774915), 28), (np.int64(295), np.int64(154), np.float64(0.1195255700747388), 28), (np.int64(296), np.int64(155), np.float64(0.15069843981225972), 28), (np.int64(297), np.int64(156), np.float64(0.19996063975007825), 28), (np.int64(298), np.int64(157), np.float64(0.22233238939090158), 28), (np.int64(299), np.int64(158), np.float64(0.2184010191129566), 28), (np.int64(300), np.int64(158), np.float64(0.24236626080087717), 28), (np.int64(301), np.int64(159), np.float64(0.175524898584217), 28)]"
220.2988001882125,127.9872,28195.426599448794,"[(np.int64(240), np.int64(156), np.float64(0.11165560853989419), 24), (np.int64(241), np.int64(156), np.float64(0.17069419669849037), 24), (np.int64(242), np.int64(156), np.float64(0.2541500932801818), 24), (np.int64(243), np.int64(156), np.float64(0.36175176086167116), 24), (np.int64(244), np.int64(156), np.float64(0.4781207285984813), 24), (np.int64(245), np.int64(156), np.float64(0.5718058077189248), 24), (np.int64(246), np.int64(156), np.float64(0.614522316140489), 24), (np.int64(247), np.int64(157), np.float64(0.6291355719324727), 24), (np.int64(248), np.int64(158), np.float64(0.5444514240435445), 24), (np.int64(249), np.int64(159), np.float64(0.4189783253740889), 24), (np.int64(250), np.int64(160), np.float64(0.31997792791110413), 24), (np.int64(251), np.int64(161), np.float64(0.2519104814828575), 24), (np.int64(252), np.int64(162), np.float64(0.19039864469651327), 24), (np.int64(253), np.int64(163), np.float64(0.13744244586502516), 24), (np.int64(254), np.int64(164), np.float64(0.12114524494041586), 24), (np.int64(255), np.int64(165), np.float64(0.14358381083489763), 24), (np.int64(256), np.int64(166), np.float64(0.18810391346252708), 24), (np.int64(257), np.int64(167), np.float64(0.23015747899439556), 24), (np.int64(258), np.int64(167), np.float64(0.2363832374435644), 24), (np.int64(259), np.int64(168), np.float64(0.22945258136704408), 24), (np.int64(260), np.int64(168), np.float64(0.19950407395014946), 24), (np.int64(261), np.int64(169), np.float64(0.15914126746014648), 24), (np.int64(262), np.int64(169), np.float64(0.13193758599497205), 24), (np.int64(263), np.int64(169), np.float64(0.10758027608590287), 24)]"
215.80342919182544,74.6592,16111.711380718334,"[(np.int64(445), np.int64(161), np.float64(0.21084467850592062), 14), (np.int64(444), np.int64(162), np.float64(0.27567403232827653), 14), (np.int64(443), np.int64(163), np.float64(0.3560741904508377), 14), (np.int64(442), np.int64(164), np.float64(0.3865999794768143), 14), (np.int64(442), np.int64(165), np.float64(0.3473011805948165), 14), (np.int64(442), np.int64(166), np.float64(0.2698971447403284), 14), (np.int64(442), np.int64(167), np.float64(0.1992192520965239), 14), (np.int64(442), np.int64(168), np.float64(0.1627862481916308), 14), (np.int64(442), np.int64(169), np.float64(0.17674953236605043), 14), (np.int64(442), np.int64(170), np.float64(0.24161072844374357), 14), (np.int64(442), np.int64(171), np.float64(0.3307290098362608), 14), (np.int64(442), np.int64(172), np.float64(0.3959316231182005), 14), (np.int64(441), np.int64(173), np.float64(0.37595966951659254), 14), (np.int64(440), np.int64(174), np.float64(0.2918784673161985), 14)]"
