Line_Density_32,Length_32,Mass_32,Filament_pixels_32
160.0521294946287,138.65279999999998,22191.675900392853,"[(np.int64(501), np.int64(69), np.float64(0.03899342021691533), 26), (np.int64(501), np.int64(70), np.float64(0.051852869160833454), 26), (np.int64(501), np.int64(71), np.float64(0.06130328030348052), 26), (np.int64(501), np.int64(72), np.float64(0.06805526385576706), 26), (np.int64(501), np.int64(73), np.float64(0.07374304967073804), 26), (np.int64(501), np.int64(74), np.float64(0.0794160220107442), 26), (np.int64(502), np.int64(75), np.float64(0.08334198337712678), 26), (np.int64(502), np.int64(76), np.float64(0.08921657346282233), 26), (np.int64(502), np.int64(77), np.float64(0.11046311548855911), 26), (np.int64(502), np.int64(78), np.float64(0.12939983763442545), 26), (np.int64(503), np.int64(79), np.float64(0.14174679736317278), 26), (np.int64(504), np.int64(80), np.float64(0.15548737982839653), 26), (np.int64(505), np.int64(80), np.float64(0.17160543001128004), 26), (np.int64(507), np.int64(80), np.float64(0.18906966215350135), 26), (np.int64(506), np.int64(81), np.float64(0.1873561078278617), 26), (np.int64(505), np.int64(82), np.float64(0.1587270563133057), 26), (np.int64(505), np.int64(83), np.float64(0.1489307222623638), 26), (np.int64(505), np.int64(84), np.float64(0.1412239458216451), 26), (np.int64(505), np.int64(85), np.float64(0.1263630546872039), 26), (np.int64(504), np.int64(86), np.float64(0.09843460720445077), 26), (np.int64(503), np.int64(87), np.float64(0.08399644194253943), 26), (np.int64(502), np.int64(88), np.float64(0.06984510420760491), 26), (np.int64(501), np.int64(89), np.float64(0.06107517681263794), 26), (np.int64(500), np.int64(90), np.float64(0.05946579297181834), 26), (np.int64(500), np.int64(91), np.float64(0.06466006697968667), 26), (np.int64(500), np.int64(92), np.float64(0.06430265464544305), 26)]"
143.7593764629025,95.9904,13799.520050424597,"[(np.int64(396), np.int64(107), np.float64(0.1710565836766704), 18), (np.int64(397), np.int64(107), np.float64(0.1328684332085513), 18), (np.int64(398), np.int64(107), np.float64(0.10954785926518507), 18), (np.int64(399), np.int64(107), np.float64(0.10212589202743844), 18), (np.int64(400), np.int64(107), np.float64(0.10132487250724562), 18), (np.int64(401), np.int64(107), np.float64(0.09871052034835792), 18), (np.int64(402), np.int64(108), np.float64(0.09314399183534443), 18), (np.int64(403), np.int64(109), np.float64(0.11405088079861248), 18), (np.int64(413), np.int64(109), np.float64(0.06789730950360634), 18), (np.int64(404), np.int64(110), np.float64(0.1525166605322641), 18), (np.int64(410), np.int64(110), np.float64(0.0712007568673279), 18), (np.int64(411), np.int64(110), np.float64(0.08317965150890573), 18), (np.int64(412), np.int64(110), np.float64(0.08598150804372456), 18), (np.int64(405), np.int64(111), np.float64(0.17111294394125187), 18), (np.int64(406), np.int64(111), np.float64(0.15603871712645515), 18), (np.int64(407), np.int64(111), np.float64(0.1276546291088634), 18), (np.int64(408), np.int64(111), np.float64(0.09246404061806666), 18), (np.int64(409), np.int64(111), np.float64(0.07095920480902027), 18)]"
459.0834876577761,58.660799999999995,26930.20465279527,"[(np.int64(393), np.int64(112), np.float64(0.19425641337375282), 11), (np.int64(393), np.int64(113), np.float64(0.16959709329724726), 11), (np.int64(394), np.int64(114), np.float64(0.19501762033029585), 11), (np.int64(395), np.int64(114), np.float64(0.21693011277539795), 11), (np.int64(396), np.int64(114), np.float64(0.22614911178629), 11), (np.int64(397), np.int64(115), np.float64(0.24862804793604623), 11), (np.int64(398), np.int64(115), np.float64(0.26040537388593316), 11), (np.int64(399), np.int64(116), np.float64(0.39497448255864126), 11), (np.int64(400), np.int64(116), np.float64(0.5691622185155304), 11), (np.int64(401), np.int64(117), np.float64(0.8536146916673537), 11), (np.int64(401), np.int64(118), np.float64(0.8478812123649044), 11)]"
119.21947070487464,101.3232,12079.698274124154,"[(np.int64(527), np.int64(149), np.float64(0.05522318324058496), 19), (np.int64(526), np.int64(150), np.float64(0.06762564679363933), 19), (np.int64(526), np.int64(151), np.float64(0.08336310697915365), 19), (np.int64(526), np.int64(152), np.float64(0.10078534062069637), 19), (np.int64(525), np.int64(153), np.float64(0.1257851620400008), 19), (np.int64(524), np.int64(154), np.float64(0.1283242356415157), 19), (np.int64(524), np.int64(155), np.float64(0.1251634025104306), 19), (np.int64(523), np.int64(156), np.float64(0.08640677967177264), 19), (np.int64(523), np.int64(157), np.float64(0.06775828256203076), 19), (np.int64(523), np.int64(158), np.float64(0.0594612313737393), 19), (np.int64(523), np.int64(159), np.float64(0.05833325388510166), 19), (np.int64(524), np.int64(160), np.float64(0.05506759840322168), 19), (np.int64(524), np.int64(161), np.float64(0.05521612279295425), 19), (np.int64(524), np.int64(162), np.float64(0.058243788649080586), 19), (np.int64(524), np.int64(163), np.float64(0.06356247096839392), 19), (np.int64(524), np.int64(164), np.float64(0.06786864211514278), 19), (np.int64(524), np.int64(165), np.float64(0.06662064663396369), 19), (np.int64(523), np.int64(166), np.float64(0.06348777175526582), 19), (np.int64(523), np.int64(167), np.float64(0.05110620946846026), 19)]"
152.2219581450202,63.9936,9741.231100749166,"[(np.int64(368), np.int64(153), np.float64(0.06955082819907261), 12), (np.int64(368), np.int64(154), np.float64(0.07875352550732777), 12), (np.int64(368), np.int64(155), np.float64(0.07992372317390169), 12), (np.int64(369), np.int64(156), np.float64(0.09815039931542961), 12), (np.int64(370), np.int64(156), np.float64(0.11591473388983793), 12), (np.int64(371), np.int64(156), np.float64(0.12718880205424324), 12), (np.int64(372), np.int64(156), np.float64(0.12127810388584116), 12), (np.int64(373), np.int64(157), np.float64(0.11538523350998207), 12), (np.int64(373), np.int64(158), np.float64(0.1091793258626386), 12), (np.int64(374), np.int64(159), np.float64(0.07405433912490986), 12), (np.int64(375), np.int64(160), np.float64(0.07322067188589068), 12), (np.int64(376), np.int64(161), np.float64(0.08634400826289872), 12)]"
149.42368682307276,53.327999999999996,7968.466370900823,"[(np.int64(489), np.int64(159), np.float64(0.12590704469806602), 10), (np.int64(490), np.int64(159), np.float64(0.0808034056748409), 10), (np.int64(491), np.int64(160), np.float64(0.05804765556989604), 10), (np.int64(492), np.int64(161), np.float64(0.06935907239719355), 10), (np.int64(493), np.int64(162), np.float64(0.08705025996624945), 10), (np.int64(493), np.int64(163), np.float64(0.08918916419594618), 10), (np.int64(494), np.int64(164), np.float64(0.0994115429176293), 10), (np.int64(495), np.int64(165), np.float64(0.08605489118614867), 10), (np.int64(496), np.int64(166), np.float64(0.0639294049250868), 10), (np.int64(497), np.int64(166), np.float64(0.05254427828079355), 10)]"
331.5963875234003,111.9888,37135.081523080575,"[(np.int64(476), np.int64(169), np.float64(0.058603166038755025), 21), (np.int64(476), np.int64(170), np.float64(0.07209080226018443), 21), (np.int64(476), np.int64(171), np.float64(0.07709343861220418), 21), (np.int64(475), np.int64(172), np.float64(0.07740252588915927), 21), (np.int64(475), np.int64(173), np.float64(0.09413576469476281), 21), (np.int64(474), np.int64(174), np.float64(0.146211974155819), 21), (np.int64(468), np.int64(175), np.float64(0.1602397533581482), 21), (np.int64(474), np.int64(175), np.float64(0.2364140678114693), 21), (np.int64(469), np.int64(176), np.float64(0.18667227068229097), 21), (np.int64(470), np.int64(176), np.float64(0.2458448489811272), 21), (np.int64(471), np.int64(176), np.float64(0.30637555657534316), 21), (np.int64(472), np.int64(176), np.float64(0.3514935277059632), 21), (np.int64(474), np.int64(176), np.float64(0.3502082593416311), 21), (np.int64(473), np.int64(177), np.float64(0.4313944120336466), 21), (np.int64(474), np.int64(177), np.float64(0.4414446253813011), 21), (np.int64(474), np.int64(178), np.float64(0.4612091587677775), 21), (np.int64(475), np.int64(179), np.float64(0.4395842199023153), 21), (np.int64(476), np.int64(180), np.float64(0.3891431680564176), 21), (np.int64(476), np.int64(181), np.float64(0.32967320224231833), 21), (np.int64(477), np.int64(182), np.float64(0.2862578685511629), 21), (np.int64(478), np.int64(183), np.float64(0.22829949652163134), 21)]"
154.64052232687183,170.6496,26389.343278871747,"[(np.int64(397), np.int64(170), np.float64(0.17733818852983527), 32), (np.int64(398), np.int64(170), np.float64(0.21835353826415196), 32), (np.int64(399), np.int64(170), np.float64(0.2357362660831203), 32), (np.int64(400), np.int64(170), np.float64(0.23524540950917505), 32), (np.int64(401), np.int64(170), np.float64(0.21978028590038687), 32), (np.int64(402), np.int64(170), np.float64(0.19098456600506464), 32), (np.int64(403), np.int64(170), np.float64(0.15384757954559639), 32), (np.int64(396), np.int64(171), np.float64(0.0987925795492973), 32), (np.int64(404), np.int64(171), np.float64(0.11564428458297198), 32), (np.int64(405), np.int64(171), np.float64(0.08383568939195929), 32), (np.int64(406), np.int64(171), np.float64(0.054962304016736095), 32), (np.int64(395), np.int64(172), np.float64(0.08696752828297633), 32), (np.int64(393), np.int64(173), np.float64(0.10232838188234324), 32), (np.int64(394), np.int64(173), np.float64(0.10308110661261022), 32), (np.int64(392), np.int64(174), np.float64(0.09983925029436602), 32), (np.int64(390), np.int64(175), np.float64(0.07674807094242866), 32), (np.int64(391), np.int64(175), np.float64(0.0824129226680843), 32), (np.int64(389), np.int64(176), np.float64(0.06861010666266794), 32), (np.int64(388), np.int64(177), np.float64(0.09131177598390654), 32), (np.int64(385), np.int64(178), np.float64(0.09325224696290495), 32), (np.int64(386), np.int64(178), np.float64(0.1060880804317256), 32), (np.int64(387), np.int64(178), np.float64(0.117057813387052), 32), (np.int64(387), np.int64(179), np.float64(0.13152511098681113), 32), (np.int64(387), np.int64(180), np.float64(0.1361380334786055), 32), (np.int64(387), np.int64(181), np.float64(0.13050359117796376), 32), (np.int64(388), np.int64(182), np.float64(0.11325405638350752), 32), (np.int64(388), np.int64(183), np.float64(0.08927486215254456), 32), (np.int64(389), np.int64(184), np.float64(0.07793302298911273), 32), (np.int64(390), np.int64(185), np.float64(0.09550623702164887), 32), (np.int64(390), np.int64(186), np.float64(0.10467438158404464), 32), (np.int64(391), np.int64(187), np.float64(0.10197462796497009), 32), (np.int64(391), np.int64(188), np.float64(0.0894440782356094), 32)]"
362.3617315121273,165.3168,59904.48189604404,"[(np.int64(455), np.int64(171), np.float64(0.12246972104957037), 31), (np.int64(455), np.int64(172), np.float64(0.1879987152385781), 31), (np.int64(455), np.int64(173), np.float64(0.2526423611323953), 31), (np.int64(448), np.int64(174), np.float64(0.25989341096562935), 31), (np.int64(449), np.int64(174), np.float64(0.20118155712507396), 31), (np.int64(455), np.int64(174), np.float64(0.2990197810951587), 31), (np.int64(450), np.int64(175), np.float64(0.12078565099504131), 31), (np.int64(451), np.int64(175), np.float64(0.07322338056040294), 31), (np.int64(455), np.int64(175), np.float64(0.32174120676062584), 31), (np.int64(457), np.int64(175), np.float64(0.6789623008058953), 31), (np.int64(458), np.int64(175), np.float64(0.7294551813350256), 31), (np.int64(459), np.int64(175), np.float64(0.6910373562448809), 31), (np.int64(460), np.int64(175), np.float64(0.6070664862882346), 31), (np.int64(461), np.int64(175), np.float64(0.5195309146868958), 31), (np.int64(452), np.int64(176), np.float64(0.04770346843131459), 31), (np.int64(453), np.int64(176), np.float64(0.06990785007104004), 31), (np.int64(454), np.int64(176), np.float64(0.1547146353968614), 31), (np.int64(455), np.int64(176), np.float64(0.3353562415505659), 31), (np.int64(456), np.int64(176), np.float64(0.5618562236592006), 31), (np.int64(455), np.int64(177), np.float64(0.3418916290280313), 31), (np.int64(456), np.int64(178), np.float64(0.5022692557628857), 31), (np.int64(457), np.int64(179), np.float64(0.49261025850026996), 31), (np.int64(457), np.int64(180), np.float64(0.398772607717816), 31), (np.int64(457), np.int64(181), np.float64(0.33237186666654955), 31), (np.int64(458), np.int64(182), np.float64(0.2563155403961998), 31), (np.int64(459), np.int64(183), np.float64(0.14390654985927198), 31), (np.int64(460), np.int64(184), np.float64(0.08296338939801282), 31), (np.int64(461), np.int64(185), np.float64(0.07890197096239793), 31), (np.int64(462), np.int64(185), np.float64(0.08177615485956327), 31), (np.int64(463), np.int64(186), np.float64(0.07689916961419396), 31), (np.int64(464), np.int64(187), np.float64(2.2113634889464155e-11), 31)]"
99.70869697910028,53.327999999999996,5317.265392501459,"[(np.int64(378), np.int64(179), np.float64(0.06672444140243593), 10), (np.int64(378), np.int64(180), np.float64(0.06578442916730741), 10), (np.int64(377), np.int64(181), np.float64(0.05648360712057538), 10), (np.int64(377), np.int64(182), np.float64(0.05101602811617959), 10), (np.int64(377), np.int64(183), np.float64(0.060477063734175565), 10), (np.int64(377), np.int64(184), np.float64(0.0841748698563378), 10), (np.int64(377), np.int64(185), np.float64(0.09873281091160818), 10), (np.int64(378), np.int64(186), np.float64(0.08738657148383003), 10), (np.int64(379), np.int64(187), np.float64(0.06449355646370472), 10), (np.int64(379), np.int64(188), np.float64(0.04984441444560909), 10)]"
